requested_lag_ms,chosen_lag_ms,r_mean
-2000,-2000,0.07871156930923462
-1000,-1000,0.08530177175998688
-500,-500,0.1657525897026062
0,0,0.29435858130455017
100,100,0.32435014843940735
200,200,0.2988724112510681
300,300,0.3145790696144104
500,500,0.2474389374256134
1000,1000,0.15160518884658813
1500,1500,0.11025985330343246
1800,1800,0.05969666689634323
