requested_lag_ms,chosen_lag_ms,r_mean
-2000,-2000,0.07238663733005524
-1000,-1000,0.073870949447155
-500,-500,0.18641003966331482
0,0,0.37266021966934204
100,100,0.31801122426986694
200,200,0.3309869170188904
300,300,0.3120039999485016
500,500,0.18901346623897552
1000,1000,0.14625228941440582
1500,1500,0.11405229568481445
1800,1800,0.07295779883861542
