requested_lag_ms,chosen_lag_ms,r_mean
-2000,-2000,0.07867024838924408
-1000,-1000,0.08507080376148224
-500,-500,0.1653607338666916
0,0,0.29408448934555054
100,100,0.3235231041908264
200,200,0.2967885136604309
300,300,0.31543484330177307
500,500,0.24719610810279846
1000,1000,0.1511288732290268
1500,1500,0.11053730547428131
1800,1800,0.059400565922260284
