requested_lag_ms,chosen_lag_ms,r_mean
-2000,-2000,0.07912181317806244
-1000,-1000,0.08578169345855713
-500,-500,0.1661612093448639
0,0,0.30497151613235474
100,100,0.32875242829322815
200,200,0.30223608016967773
300,300,0.31062883138656616
500,500,0.2418176382780075
1000,1000,0.15521381795406342
1500,1500,0.10659835487604141
1800,1800,0.0609167218208313
